ID_Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,MesesContrato,AssinaturaTelefone,MultiplasLinhas,AssinaturaInternet,SegurancaOnline,BackupOnline,ProtecaoDispositivo,SuporteTecnico,StreamingTV,StreamingFilmes,TipoContrato,FaturaOnline,FormaPagamento,Faturamento_Mensal,FaturamentoTotal,Contas_Diarias,Idade_Churn,Status_Cliente
6227-HWPWX,1,Feminino,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Transferência Bancária,69.0,994.8,2.3,Igual ou maior que 65 anos,Saiu
6229-LSCKB,0,Masculino,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,79.7,497.6,2.6566666666666667,Menor que 65 anos,Permaneceu
6229-UOLQL,0,Masculino,0,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,1 ano,Yes,Boleto Correio,52.0,2884.9,1.7333333333333334,Menor que 65 anos,Permaneceu
6230-BSUXY,1,Feminino,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Mensal,Yes,Cheque Eletrônico,85.0,85,2.8333333333333335,Igual ou maior que 65 anos,Saiu
6231-WFGFH,0,Masculino,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,20.5,77.6,0.6833333333333333,Menor que 65 anos,Permaneceu
6233-HXJMX,0,Feminino,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Mensal,Yes,Cartão de Crédito,89.3,4192.15,2.9766666666666666,Menor que 65 anos,Permaneceu
6234-PFPXL,0,Masculino,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Mensal,No,Cartão de Crédito,95.9,2234.95,3.1966666666666668,Menor que 65 anos,Permaneceu
6234-RAAPL,0,Feminino,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,2 anos,No,Transferência Bancária,99.9,7251.7,3.33,Menor que 65 anos,Permaneceu
6235-VDHOM,1,Feminino,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Mensal,No,Cheque Eletrônico,28.45,131.05,0.9483333333333334,Igual ou maior que 65 anos,Saiu
6240-EURKS,1,Feminino,0,No,Yes,18,No,No phone service,DSL,No,No,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,35.0,553,1.1666666666666667,Igual ou maior que 65 anos,Saiu
6242-FEGFD,0,Masculino,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,2 anos,No,Boleto Correio,96.6,6424.25,3.2199999999999998,Menor que 65 anos,Permaneceu
6242-MBHPK,0,Feminino,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,95.1,2326.05,3.17,Menor que 65 anos,Permaneceu
6242-SGYTS,0,Masculino,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,1 ano,Yes,Cartão de Crédito,94.95,5791.85,3.165,Menor que 65 anos,Permaneceu
6243-OZGFH,0,Feminino,0,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,44.95,996.85,1.4983333333333335,Menor que 65 anos,Permaneceu
6244-BESBM,0,Masculino,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,95.2,6671.7,3.1733333333333333,Menor que 65 anos,Permaneceu
6248-BSHKG,0,Masculino,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,20.4,1226.45,0.6799999999999999,Menor que 65 anos,Permaneceu
6248-TKCQV,0,Feminino,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,80.6,5460.2,2.6866666666666665,Menor que 65 anos,Permaneceu
6250-CGGUN,0,Masculino,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,1 ano,No,Cheque Eletrônico,84.4,4484.05,2.8133333333333335,Menor que 65 anos,Permaneceu
6252-DFGTK,0,Feminino,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,1 ano,No,Cartão de Crédito,68.1,2479.25,2.27,Menor que 65 anos,Permaneceu
6253-GNHWH,0,Feminino,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,Boleto Correio,71.1,5224.95,2.3699999999999997,Menor que 65 anos,Permaneceu
6253-WRFHY,0,Masculino,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,64.75,877.35,2.158333333333333,Menor que 65 anos,Permaneceu
6257-DTAYD,0,Masculino,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,104.15,7365.3,3.4716666666666667,Menor que 65 anos,Permaneceu
6257-RJOHI,0,Masculino,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Mensal,Yes,Boleto Correio,50.8,202.3,1.6933333333333331,Menor que 65 anos,Permaneceu
6258-NGCNG,0,Masculino,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,23.5,173,0.7833333333333333,Menor que 65 anos,Permaneceu
6258-PVZWJ,0,Masculino,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,90.8,6302.85,3.0266666666666664,Menor que 65 anos,Permaneceu
6259-WJQLC,0,Masculino,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Mensal,Yes,Cartão de Crédito,81.1,2619.25,2.703333333333333,Menor que 65 anos,Permaneceu
6260-ONULR,0,Masculino,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Boleto Correio,62.8,62.8,2.0933333333333333,Menor que 65 anos,Permaneceu
6260-XLACS,0,Masculino,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,19.7,117.8,0.6566666666666666,Menor que 65 anos,Permaneceu
6261-LHRTG,0,Feminino,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Mensal,Yes,Cartão de Crédito,54.75,1406.9,1.825,Menor que 65 anos,Permaneceu
6261-RCVNS,1,Feminino,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,1 ano,No,Cartão de Crédito,73.9,3160.55,2.4633333333333334,Igual ou maior que 65 anos,Saiu
6265-FRMTQ,0,Masculino,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Transferência Bancária,20.4,609.1,0.6799999999999999,Menor que 65 anos,Permaneceu
6265-SXWBU,0,Masculino,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1 ano,No,Cartão de Crédito,95.75,6511.25,3.191666666666667,Menor que 65 anos,Permaneceu
6266-QHOJZ,0,Feminino,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,1 ano,Yes,Cheque Eletrônico,89.85,5844.65,2.9949999999999997,Menor que 65 anos,Permaneceu
6267-DCFFZ,0,Feminino,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,90.05,2627.2,3.0016666666666665,Menor que 65 anos,Permaneceu
6270-OMFIW,1,Masculino,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,94.4,5610.25,3.146666666666667,Igual ou maior que 65 anos,Saiu
6275-YDUVO,1,Feminino,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Mensal,Yes,Boleto Correio,86.2,178.7,2.8733333333333335,Igual ou maior que 65 anos,Saiu
6278-FEPBZ,0,Feminino,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.25,186.15,0.675,Menor que 65 anos,Permaneceu
6281-FKEWS,0,Feminino,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,49.05,2265,1.635,Menor que 65 anos,Permaneceu
6283-GITPX,0,Masculino,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,2 anos,Yes,Cartão de Crédito,76.9,5522.7,2.5633333333333335,Menor que 65 anos,Permaneceu
6284-AHOOQ,1,Masculino,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Mensal,Yes,Transferência Bancária,90.5,1910.6,3.0166666666666666,Igual ou maior que 65 anos,Saiu
6284-KMNUF,0,Feminino,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,98.0,5270.6,3.2666666666666666,Menor que 65 anos,Permaneceu
6285-FTQBF,0,Masculino,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,25.55,1867.7,0.8516666666666667,Menor que 65 anos,Permaneceu
6286-SUUWT,0,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.95,19.95,0.6649999999999999,Menor que 65 anos,Permaneceu
6286-ZHAOK,0,Feminino,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Transferência Bancária,25.55,507.4,0.8516666666666667,Menor que 65 anos,Permaneceu
6288-CHQJB,0,Feminino,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,2 anos,No,Transferência Bancária,69.95,3871.85,2.3316666666666666,Menor que 65 anos,Permaneceu
6288-LBEAR,0,Feminino,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Mensal,Yes,Boleto Correio,79.1,1783.75,2.6366666666666663,Menor que 65 anos,Permaneceu
6289-CPNLD,1,Masculino,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Boleto Correio,73.9,2405.05,2.4633333333333334,Igual ou maior que 65 anos,Saiu
6292-TOSSS,0,Masculino,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Transferência Bancária,24.9,1195.25,0.83,Menor que 65 anos,Permaneceu
6295-OSINB,0,Masculino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2 anos,Yes,Cheque Eletrônico,109.65,7880.25,3.6550000000000002,Menor que 65 anos,Permaneceu
6296-DDOOR,0,Feminino,0,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,1 ano,No,Cheque Eletrônico,58.2,1045.25,1.9400000000000002,Menor que 65 anos,Permaneceu
6297-NOOPG,0,Feminino,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cheque Eletrônico,110.5,7752.05,3.683333333333333,Menor que 65 anos,Permaneceu
6298-QDFNH,1,Masculino,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Cheque Eletrônico,79.35,1730.35,2.645,Igual ou maior que 65 anos,Saiu
6300-BWMJX,0,Feminino,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Mensal,No,Cheque Eletrônico,93.35,5386.5,3.1116666666666664,Menor que 65 anos,Permaneceu
6302-JGYRJ,1,Masculino,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,1 ano,Yes,Boleto Correio,79.45,2587.7,2.6483333333333334,Igual ou maior que 65 anos,Saiu
6303-KFWSL,0,Feminino,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,1 ano,Yes,Cheque Eletrônico,55.25,1620.2,1.8416666666666666,Menor que 65 anos,Permaneceu
6304-IJFSQ,1,Masculino,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Mensal,Yes,Boleto Correio,49.9,130.1,1.6633333333333333,Igual ou maior que 65 anos,Saiu
6305-YLBMM,1,Masculino,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Transferência Bancária,104.05,7262,3.4683333333333333,Igual ou maior que 65 anos,Saiu
6308-CQRBU,0,Feminino,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cheque Eletrônico,109.25,7707.7,3.6416666666666666,Menor que 65 anos,Permaneceu
6311-UEUME,1,Feminino,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,78.9,2384.15,2.6300000000000003,Igual ou maior que 65 anos,Saiu
6313-GIDIT,1,Masculino,1,No,No,53,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,54.45,2854.55,1.8150000000000002,Igual ou maior que 65 anos,Saiu
6317-YPKDH,1,Feminino,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Mensal,No,Transferência Bancária,29.95,29.95,0.9983333333333333,Igual ou maior que 65 anos,Saiu
6319-IEJWJ,1,Masculino,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,90.2,1776.55,3.006666666666667,Igual ou maior que 65 anos,Saiu
6319-QSUSR,0,Feminino,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Cartão de Crédito,19.7,216.2,0.6566666666666666,Menor que 65 anos,Permaneceu
6322-HRPFA,0,Masculino,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Mensal,No,Cartão de Crédito,59.6,2970.3,1.9866666666666668,Menor que 65 anos,Permaneceu
6322-PJJDJ,0,Masculino,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,2 anos,Yes,Cheque Eletrônico,94.8,4690.65,3.1599999999999997,Menor que 65 anos,Permaneceu
6323-AYBRX,1,Masculino,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.35,1099.6,0.645,Igual ou maior que 65 anos,Saiu
6326-MTTXK,1,Masculino,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,No,Cheque Eletrônico,100.85,819.55,3.3616666666666664,Igual ou maior que 65 anos,Saiu
6328-ZPBGN,1,Feminino,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Transferência Bancária,95.15,997.65,3.171666666666667,Igual ou maior que 65 anos,Saiu
6330-JKLPC,1,Masculino,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Transferência Bancária,80.5,896.9,2.683333333333333,Igual ou maior que 65 anos,Saiu
6331-EWIEB,1,Masculino,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,85.25,1734.5,2.841666666666667,Igual ou maior que 65 anos,Saiu
6331-LWDTQ,1,Masculino,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Cartão de Crédito,72.15,794.25,2.4050000000000002,Igual ou maior que 65 anos,Saiu
6332-FBZRI,0,Masculino,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,1 ano,Yes,Cartão de Crédito,69.35,4653.25,2.3116666666666665,Menor que 65 anos,Permaneceu
6333-YDVLT,0,Masculino,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cartão de Crédito,110.0,7138.65,3.6666666666666665,Menor que 65 anos,Permaneceu
6338-AVWCY,1,Masculino,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Mensal,Yes,Boleto Correio,40.15,130.75,1.3383333333333334,Igual ou maior que 65 anos,Saiu
6339-DKLMK,0,Feminino,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Mensal,Yes,Cheque Eletrônico,31.65,389.95,1.055,Menor que 65 anos,Permaneceu
6339-RZCBJ,0,Masculino,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,78.9,3771.5,2.6300000000000003,Menor que 65 anos,Permaneceu
6339-TBELP,0,Masculino,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,2 anos,Yes,Cartão de Crédito,86.4,6172,2.8800000000000003,Menor que 65 anos,Permaneceu
6339-YPSAH,0,Masculino,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Mensal,Yes,Cheque Eletrônico,73.8,704.3,2.46,Menor que 65 anos,Permaneceu
6340-DACFT,0,Feminino,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,20.55,1070.25,0.685,Menor que 65 anos,Permaneceu
6341-AEVKX,0,Feminino,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,104.3,6613.65,3.4766666666666666,Menor que 65 anos,Permaneceu
6341-JVQGF,0,Feminino,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1 ano,Yes,Boleto Correio,81.15,2545.75,2.705,Menor que 65 anos,Permaneceu
6344-SFJVH,0,Feminino,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Cartão de Crédito,24.9,505.95,0.83,Menor que 65 anos,Permaneceu
6345-FZOQH,0,Masculino,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.9,1363.45,0.6633333333333333,Menor que 65 anos,Permaneceu
6345-HOVES,0,Masculino,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Mensal,Yes,Transferência Bancária,25.05,852.7,0.8350000000000001,Menor que 65 anos,Permaneceu
6345-ULYRW,1,Masculino,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,1 ano,No,Boleto Correio,88.4,3912.9,2.9466666666666668,Igual ou maior que 65 anos,Saiu
6347-DCUIK,1,Masculino,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,74.15,811.8,2.4716666666666667,Igual ou maior que 65 anos,Saiu
6348-SNFUS,0,Masculino,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,Yes,Cartão de Crédito,55.45,4179.2,1.8483333333333334,Menor que 65 anos,Permaneceu
6349-JDHQP,0,Feminino,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.85,1049.6,0.6616666666666667,Menor que 65 anos,Permaneceu
6350-XFYGW,0,Masculino,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,94.75,422.4,3.158333333333333,Menor que 65 anos,Permaneceu
6351-SCJKT,0,Masculino,0,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Mensal,No,Boleto Correio,41.35,107.25,1.3783333333333334,Menor que 65 anos,Permaneceu
6352-GIGGQ,0,Masculino,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Transferência Bancária,88.8,5903.15,2.96,Menor que 65 anos,Permaneceu
6352-TWCAU,1,Feminino,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,86.45,3029.1,2.881666666666667,Igual ou maior que 65 anos,Saiu
6353-BRMMA,0,Feminino,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Mensal,Yes,Transferência Bancária,104.1,5645.8,3.4699999999999998,Menor que 65 anos,Permaneceu
6356-ELRKD,1,Feminino,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,95.6,95.6,3.1866666666666665,Igual ou maior que 65 anos,Saiu
6357-JJPQT,0,Feminino,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,80.5,232.35,2.683333333333333,Menor que 65 anos,Permaneceu
6358-LYNGM,1,Masculino,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,74.9,74.9,2.496666666666667,Igual ou maior que 65 anos,Saiu
6360-SVNWV,0,Feminino,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Cartão de Crédito,73.55,2094.65,2.4516666666666667,Menor que 65 anos,Permaneceu
6362-QHAFM,0,Masculino,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,108.3,4586.15,3.61,Menor que 65 anos,Permaneceu
6365-HITVU,0,Feminino,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,87.25,6328.7,2.908333333333333,Menor que 65 anos,Permaneceu
6365-MTGZX,1,Masculino,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,96.0,2122.45,3.2,Igual ou maior que 65 anos,Saiu
6366-XIVKZ,0,Feminino,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Mensal,Yes,Boleto Correio,63.15,816.8,2.105,Menor que 65 anos,Permaneceu
6366-ZGQGL,1,Masculino,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Transferência Bancária,24.8,24.8,0.8266666666666667,Igual ou maior que 65 anos,Saiu
6368-NWMCE,0,Feminino,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Mensal,No,Cartão de Crédito,68.15,2656.3,2.271666666666667,Menor que 65 anos,Permaneceu
6368-TZZDT,0,Masculino,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.5,96.85,0.65,Menor que 65 anos,Permaneceu
6369-MCAKO,0,Feminino,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,89.05,6185.8,2.9683333333333333,Menor que 65 anos,Permaneceu
6370-ZVHDV,0,Feminino,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Transferência Bancária,25.3,1554.9,0.8433333333333334,Menor que 65 anos,Permaneceu
6371-NZYEG,0,Masculino,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,2 anos,No,Boleto Correio,64.25,1024,2.1416666666666666,Menor que 65 anos,Permaneceu
6372-RFVNS,1,Feminino,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,No,Cheque Eletrônico,78.8,78.8,2.6266666666666665,Igual ou maior que 65 anos,Saiu
6374-AFWOX,0,Masculino,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,Boleto Correio,65.65,3047.15,2.1883333333333335,Menor que 65 anos,Permaneceu
6374-NTQLP,0,Masculino,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,104.1,7447.7,3.4699999999999998,Menor que 65 anos,Permaneceu
6376-GAHQE,1,Masculino,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,No,Cheque Eletrônico,77.85,299.2,2.5949999999999998,Igual ou maior que 65 anos,Saiu
6377-KSLXC,0,Masculino,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.95,107.05,0.6649999999999999,Menor que 65 anos,Permaneceu
6377-WHAOX,0,Feminino,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,106.15,6411.25,3.5383333333333336,Menor que 65 anos,Permaneceu
6379-RXJRQ,1,Masculino,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,70.1,659.65,2.3366666666666664,Igual ou maior que 65 anos,Saiu
6380-ARCEH,0,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.2,20.2,0.6733333333333333,Menor que 65 anos,Permaneceu
6383-ZTSIW,0,Feminino,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1 ano,No,Boleto Correio,99.1,3877.95,3.3033333333333332,Menor que 65 anos,Permaneceu
6384-VMJHP,0,Feminino,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,Yes,Cartão de Crédito,73.0,5265.2,2.433333333333333,Menor que 65 anos,Permaneceu
6386-SZZKH,1,Feminino,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,107.95,5293.2,3.5983333333333336,Igual ou maior que 65 anos,Saiu
6388-TABGU,0,Masculino,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No,No,No,No,1 ano,No,Transferência Bancária,56.15,3487.95,1.8716666666666666,Menor que 65 anos,Permaneceu
6390-DSAZX,1,Feminino,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Boleto Correio,73.6,73.6,2.453333333333333,Igual ou maior que 65 anos,Saiu
6393-WRYZE,1,Feminino,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,97.65,3207.55,3.2550000000000003,Igual ou maior que 65 anos,Saiu
6394-HHHZM,0,Masculino,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.7,57.5,0.69,Menor que 65 anos,Permaneceu
6394-MFYNG,1,Feminino,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Transferência Bancária,107.4,5121.3,3.58,Igual ou maior que 65 anos,Saiu
6397-JNZZG,1,Feminino,1,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Mensal,No,Cartão de Crédito,55.55,2342.2,1.8516666666666666,Igual ou maior que 65 anos,Saiu
6400-BWQKW,1,Feminino,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,79.05,434.5,2.635,Igual ou maior que 65 anos,Saiu
6402-EJMWF,0,Masculino,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Mensal,Yes,Boleto Correio,55.3,238.5,1.8433333333333333,Menor que 65 anos,Permaneceu
